make,model,sellingprice,price_category
Jeep,Wrangler,38200,Affordable
Jeep,Patriot,16400,Affordable
Jeep,Cherokee,28500,Affordable
Jeep,Cherokee,26900,Affordable
Jeep,Compass,15800,Affordable
Jeep,Patriot,8500,Affordable
Jeep,Patriot,14500,Affordable
Kia,Forte,12700,Affordable
Kia,Optima,20500,Affordable
Kia,Optima,23600,Affordable
Kia,Optima,18600,Affordable
Kia,Optima,17700,Affordable
Kia,Soul,13600,Affordable
Kia,Sportage,17200,Affordable
Kia,Sportage,17300,Affordable
Kia,Soul,13600,Affordable
Kia,Sorento,15600,Affordable
Kia,Sorento,18600,Affordable
Kia,Rio,11600,Affordable
Kia,Sorento,21000,Affordable
Kia,Forte,12600,Affordable
Kia,Soul,14700,Affordable
Kia,Optima,18000,Affordable
Kia,Soul,14100,Affordable
Kia,Sorento,20000,Affordable
Kia,Soul,13600,Affordable
Kia,Soul,13600,Affordable
Kia,Sportage,18400,Affordable
Kia,Cadenza,22000,Affordable
Kia,Soul,14000,Affordable
Kia,Soul,13200,Affordable
Kia,Soul,14300,Affordable
Kia,Sorento,18100,Affordable
Kia,Cadenza,20900,Affordable
Kia,Sorento,17500,Affordable
Kia,Sportage,18200,Affordable
Kia,Optima,15600,Affordable
Kia,Soul,13400,Affordable
Kia,Sorento,18000,Affordable
Kia,Sorento,19900,Affordable
Kia,Soul,13500,Affordable
Kia,Soul,13600,Affordable
Kia,Sorento,19700,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,20500,Affordable
Kia,Optima,14500,Affordable
Kia,Sorento,20300,Affordable
Kia,Forte,10400,Affordable
Kia,Soul,14000,Affordable
Kia,Soul,9500,Affordable
Kia,Sorento,19600,Affordable
Kia,Soul,11800,Affordable
Kia,Sorento,20700,Affordable
Kia,Soul,14000,Affordable
Kia,Soul,13600,Affordable
Kia,Forte,12900,Affordable
Kia,Optima,14900,Affordable
Kia,Rio,11500,Affordable
Kia,Forte,9100,Affordable
Kia,Rio,7800,Affordable
Kia,Forte,11200,Affordable
Kia,Optima,17000,Affordable
Kia,Soul,14300,Affordable
Kia,Rio,9000,Affordable
Kia,Soul,13800,Affordable
Kia,Forte,12000,Affordable
Kia,Optima,17500,Affordable
Kia,Sorento,17700,Affordable
Kia,Soul,14000,Affordable
Kia,Soul,13900,Affordable
Kia,Sorento,19300,Affordable
Kia,Sorento,17800,Affordable
Kia,Sorento,17500,Affordable
Kia,Sportage,18500,Affordable
Kia,Sorento,20000,Affordable
Kia,Soul,12700,Affordable
Kia,Sportage,18300,Affordable
Kia,Sorento,18700,Affordable
Kia,Sorento,20100,Affordable
Kia,Optima,14200,Affordable
Kia,Optima,13800,Affordable
Kia,Sorento,26300,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,20700,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,21300,Affordable
Kia,Soul,14800,Affordable
Kia,Sorento,20200,Affordable
Kia,Soul,14000,Affordable
Kia,Soul,14000,Affordable
Kia,Soul,14000,Affordable
Kia,Sorento,19900,Affordable
Kia,Sorento,19400,Affordable
Kia,Sorento,18500,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20000,Affordable
Kia,Soul,14600,Affordable
Kia,Sorento,19200,Affordable
Kia,Sorento,20400,Affordable
Kia,Sorento,20200,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20700,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,21700,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20700,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,21400,Affordable
Kia,Cadenza,21000,Affordable
Kia,Forte,13000,Affordable
Kia,K900,37900,Affordable
Kia,Soul,13700,Affordable
Kia,Sorento,20300,Affordable
Kia,Optima,16000,Affordable
Kia,Sorento,19700,Affordable
Kia,Optima,16400,Affordable
Kia,Soul,14200,Affordable
Kia,Sportage,18400,Affordable
Kia,Optima,16000,Affordable
Kia,Sorento,18400,Affordable
Kia,Sorento,18000,Affordable
Kia,Optima,15800,Affordable
Kia,K900,38000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sedona,21500,Affordable
Kia,Sorento,19750,Affordable
Kia,Sedona,21750,Affordable
Kia,Sedona,20900,Affordable
Kia,Sorento,20000,Affordable
Kia,Sedona,20750,Affordable
Kia,Sedona,20900,Affordable
Kia,Sedona,21750,Affordable
Kia,Forte,12900,Affordable
Kia,Sedona,21600,Affordable
Kia,Sedona,21000,Affordable
Kia,Sedona,20600,Affordable
Kia,Sedona,21250,Affordable
Kia,Sedona,20250,Affordable
Kia,Sedona,21900,Affordable
Kia,Sedona,20500,Affordable
Kia,Sedona,21700,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20000,Affordable
Kia,Soul,13600,Affordable
Kia,Sorento,19000,Affordable
Kia,Sorento,18900,Affordable
Kia,Soul,14700,Affordable
Kia,Soul,14000,Affordable
Kia,Sorento,21200,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20000,Affordable
Kia,Soul,14000,Affordable
Kia,Sportage,18000,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20400,Affordable
Kia,Cadenza,21500,Affordable
Kia,Forte,12500,Affordable
Kia,Sorento,19200,Affordable
Kia,Sorento,22000,Affordable
Kia,Sorento,19100,Affordable
Kia,Sorento,19200,Affordable
Kia,Optima,15800,Affordable
Kia,Sorento,18000,Affordable
Kia,Rio,7500,Affordable
Kia,Sorento,17000,Affordable
Kia,Optima,15400,Affordable
Kia,Sportage,17300,Affordable
Kia,Sorento,19000,Affordable
Kia,Sorento,20000,Affordable
Kia,Soul,14300,Affordable
Kia,Soul,14000,Affordable
Kia,Soul,14000,Affordable
Kia,Sorento,18700,Affordable
Kia,Sorento,19200,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,18900,Affordable
Kia,Soul,14400,Affordable
Kia,Soul,14600,Affordable
Kia,Soul,13800,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,19600,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,19000,Affordable
Kia,Sorento,20200,Affordable
Kia,Sorento,20000,Affordable
Kia,Soul,13800,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,21900,Affordable
Kia,Forte,13000,Affordable
Kia,Sorento,21000,Affordable
Kia,K900,36200,Affordable
Kia,Sorento,20700,Affordable
Kia,Sedona,20400,Affordable
Kia,Optima,15400,Affordable
Kia,K900,34400,Affordable
Kia,K900,36800,Affordable
Kia,Sedona,20000,Affordable
Kia,Sedona,21000,Affordable
Kia,Forte,13200,Affordable
Kia,Sedona,21400,Affordable
Kia,Sedona,21000,Affordable
Kia,Cadenza,20800,Affordable
Kia,Cadenza,21000,Affordable
Kia,Forte,12200,Affordable
Kia,Forte,13400,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,21500,Affordable
Kia,Cadenza,21300,Affordable
Kia,Cadenza,20800,Affordable
Kia,Optima,16000,Affordable
Kia,Cadenza,21900,Affordable
Kia,Cadenza,21500,Affordable
Kia,Cadenza,21400,Affordable
Kia,Optima,16000,Affordable
Kia,Sedona,20000,Affordable
Kia,K900,36800,Affordable
Kia,Sedona,20200,Affordable
Kia,Cadenza,21700,Affordable
Kia,Sorento,20200,Affordable
Kia,K900,36000,Affordable
Kia,Sorento,18900,Affordable
Kia,Forte,13000,Affordable
Kia,Forte,12900,Affordable
Kia,Sedona,20400,Affordable
Kia,Sedona,20400,Affordable
Kia,Cadenza,20400,Affordable
Kia,K900,36200,Affordable
Kia,Forte,12400,Affordable
Kia,Sedona,20200,Affordable
Kia,Forte,12600,Affordable
Kia,Optima,15800,Affordable
Kia,Cadenza,20800,Affordable
Kia,Forte,13000,Affordable
Kia,Optima,15600,Affordable
Kia,Sedona,21000,Affordable
Kia,Cadenza,22000,Affordable
Kia,Optima,15200,Affordable
Kia,Cadenza,22000,Affordable
Kia,K900,36200,Affordable
Kia,Forte,12800,Affordable
Kia,Sedona,20600,Affordable
Kia,Forte,12800,Affordable
Kia,K900,37200,Affordable
Kia,Optima,16300,Affordable
Kia,Sedona,19900,Affordable
Kia,Cadenza,20800,Affordable
Kia,Cadenza,20600,Affordable
Kia,Optima,15200,Affordable
Kia,K900,37400,Affordable
Kia,Optima,16000,Affordable
Kia,Sedona,20000,Affordable
Kia,K900,35600,Affordable
Kia,Forte,12200,Affordable
Kia,K900,37600,Affordable
Kia,K900,39000,Affordable
Kia,Cadenza,20800,Affordable
Kia,Sedona,20800,Affordable
Kia,Cadenza,20600,Affordable
Kia,Cadenza,21500,Affordable
Kia,Cadenza,21600,Affordable
Kia,Cadenza,21300,Affordable
Kia,Optima,20100,Affordable
Kia,K900,36000,Affordable
Kia,Forte,12500,Affordable
Kia,Forte,12500,Affordable
Kia,Sedona,19800,Affordable
Kia,Optima,15900,Affordable
Kia,Sorento,18600,Affordable
Kia,Optima,11800,Affordable
Kia,Forte,12300,Affordable
Kia,Cadenza,21300,Affordable
Kia,Cadenza,21300,Affordable
Kia,Forte,13200,Affordable
Kia,Cadenza,21300,Affordable
Kia,Forte,12800,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,21500,Affordable
Kia,Forte,12700,Affordable
Kia,Cadenza,20500,Affordable
Kia,Sorento,20000,Affordable
Kia,Rio,12000,Affordable
Kia,Forte,12800,Affordable
Kia,Rio,12000,Affordable
Kia,Sedona,17900,Affordable
Kia,Cadenza,21000,Affordable
Kia,Sedona,21600,Affordable
Kia,Optima,15500,Affordable
Kia,Rio,12100,Affordable
Kia,Cadenza,20500,Affordable
Kia,Rio,11400,Affordable
Kia,Forte,12400,Affordable
Kia,Rio,12400,Affordable
Kia,Sorento,20000,Affordable
Kia,Rio,12300,Affordable
Kia,Cadenza,21000,Affordable
Kia,Forte,12700,Affordable
Kia,Optima,17100,Affordable
Kia,Sorento,20700,Affordable
Kia,Cadenza,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Rio,11900,Affordable
Kia,Sorento,20600,Affordable
Kia,Cadenza,20600,Affordable
Kia,Sedona,21800,Affordable
Kia,Cadenza,20500,Affordable
Kia,Sedona,21600,Affordable
Kia,Sorento,20100,Affordable
Kia,Optima,15400,Affordable
Kia,Rio,12100,Affordable
Kia,Optima,15500,Affordable
Kia,Sorento,21500,Affordable
Kia,Forte,12800,Affordable
Kia,Optima,16600,Affordable
Kia,Cadenza,21600,Affordable
Kia,Sorento,21100,Affordable
Kia,Sedona,21000,Affordable
Kia,Sedona,21800,Affordable
Kia,Sorento,20600,Affordable
Kia,Forte,13000,Affordable
Kia,Rio,12000,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,26000,Affordable
Kia,Sorento,27500,Affordable
Kia,Sorento,20200,Affordable
Kia,Sorento,20400,Affordable
Kia,Soul,13300,Affordable
Kia,Soul,13600,Affordable
Kia,Sorento,19500,Affordable
Kia,Soul,14000,Affordable
Kia,Sorento,21600,Affordable
Kia,Soul,13700,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,18000,Affordable
Kia,Sorento,26250,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,16600,Affordable
Kia,Sorento,19600,Affordable
Kia,Sorento,17000,Affordable
Kia,Soul,14200,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,22200,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,19800,Affordable
Kia,Sorento,21500,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,21800,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,21600,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,21700,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,21100,Affordable
Kia,Soul,13400,Affordable
Kia,Sorento,21200,Affordable
Kia,Sorento,20500,Affordable
Kia,Soul,13700,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,20200,Affordable
Kia,Sorento,22900,Affordable
Kia,Optima,14700,Affordable
Kia,Soul,14600,Affordable
Kia,Sorento,27200,Affordable
Kia,Sorento,20800,Affordable
Kia,Sportage,17300,Affordable
Kia,Cadenza,21000,Affordable
Kia,Sorento,21600,Affordable
Kia,Sorento,21600,Affordable
Kia,Soul,14000,Affordable
Kia,Soul,14000,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,21800,Affordable
Kia,Sedona,19500,Affordable
Kia,Sorento,19300,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20800,Affordable
Kia,Optima,14700,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,21300,Affordable
Kia,Sorento,20000,Affordable
Kia,Forte,4100,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,20300,Affordable
Kia,Soul,14600,Affordable
Kia,Sorento,17300,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,18400,Affordable
Kia,Forte,13600,Affordable
Kia,Sorento,18600,Affordable
Kia,Sorento,20600,Affordable
Kia,Optima,16700,Affordable
Kia,Optima,15500,Affordable
Kia,Optima,24000,Affordable
Kia,Sportage,17300,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20200,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20300,Affordable
Kia,Sedona,21100,Affordable
Kia,Sedona,21000,Affordable
Kia,Sedona,21000,Affordable
Kia,Forte,13800,Affordable
Kia,Sorento,19800,Affordable
Kia,Optima,24000,Affordable
Kia,Sorento,18500,Affordable
Kia,Forte,13100,Affordable
Kia,Rio,11800,Affordable
Kia,Sorento,21500,Affordable
Kia,Sorento,21500,Affordable
Kia,Sorento,17000,Affordable
Kia,Sorento,22000,Affordable
Kia,Sorento,21700,Affordable
Kia,Sorento,21600,Affordable
Kia,Optima,16500,Affordable
Kia,Sorento,21800,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,19800,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,20400,Affordable
Kia,Sorento,18600,Affordable
Kia,Sorento,21600,Affordable
Kia,K900,39750,Affordable
Kia,K900,41800,Average
Kia,Sorento,18000,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20200,Affordable
Kia,Sorento,19500,Affordable
Kia,Forte,12900,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,19700,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,19000,Affordable
Kia,Sorento,19800,Affordable
Kia,Sorento,19300,Affordable
Kia,Optima,16100,Affordable
Kia,Sorento,19400,Affordable
Kia,Sorento,20700,Affordable
Kia,Forte,13400,Affordable
Kia,Forte,12600,Affordable
Kia,Sorento,20100,Affordable
Kia,K900,40000,Average
Kia,Sorento,21500,Affordable
Kia,Sorento,20200,Affordable
Kia,K900,40000,Average
Kia,Optima,16200,Affordable
Kia,Sorento,20200,Affordable
Kia,K900,40000,Average
Kia,Sorento,20500,Affordable
Kia,Sorento,21600,Affordable
Kia,Soul,15700,Affordable
Kia,Sorento,18200,Affordable
Kia,Sorento,21500,Affordable
Kia,Sorento,20800,Affordable
Kia,K900,40000,Average
Kia,Optima,14800,Affordable
Kia,Sorento,20200,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,18400,Affordable
Kia,Sedona,20900,Affordable
Kia,Sorento,21000,Affordable
Kia,Optima,15500,Affordable
Kia,Sorento,18000,Affordable
Kia,Sorento,17700,Affordable
Kia,Sorento,22000,Affordable
Kia,Sedona,21100,Affordable
Kia,Cadenza,21000,Affordable
Kia,Sorento,18500,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,18000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,21300,Affordable
Kia,Sorento,21200,Affordable
Kia,Sorento,19400,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,18300,Affordable
Kia,Sorento,21500,Affordable
Kia,Sorento,21600,Affordable
Kia,Sorento,19400,Affordable
Kia,Sorento,19200,Affordable
Kia,K900,40000,Average
Kia,Optima,16200,Affordable
Kia,Sorento,21400,Affordable
Kia,Sorento,18800,Affordable
Kia,Sorento,21400,Affordable
Kia,Sorento,18750,Affordable
Kia,Sorento,19900,Affordable
Kia,Optima,16000,Affordable
Kia,Sorento,19000,Affordable
Kia,Sorento,21700,Affordable
Kia,Sorento,22100,Affordable
Kia,Sorento,21900,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,21500,Affordable
Kia,Sorento,18800,Affordable
Kia,Sorento,21500,Affordable
Kia,Sorento,21800,Affordable
Kia,Sorento,21000,Affordable
Kia,K900,38600,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,19700,Affordable
Kia,Sorento,21500,Affordable
Kia,Sorento,22000,Affordable
Kia,Sorento,22200,Affordable
Kia,Sorento,21400,Affordable
Kia,Sorento,22000,Affordable
Kia,Sorento,21700,Affordable
Kia,Sorento,21800,Affordable
Kia,Sorento,21500,Affordable
Kia,K900,39400,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,18900,Affordable
Kia,Sorento,19800,Affordable
Kia,Forte,13000,Affordable
Kia,Sorento,19700,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,18900,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,19900,Affordable
Kia,Sorento,19900,Affordable
Kia,Sorento,20400,Affordable
Kia,Sorento,19700,Affordable
Kia,Sorento,19600,Affordable
Kia,Sorento,19900,Affordable
Kia,Optima,16300,Affordable
Kia,Sorento,19900,Affordable
Kia,Sorento,18800,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,19800,Affordable
Kia,Forte,12100,Affordable
Kia,Sorento,18700,Affordable
Kia,Sorento,18500,Affordable
Kia,Sorento,19000,Affordable
Kia,Optima,17100,Affordable
Kia,Sorento,19700,Affordable
Kia,Sorento,19000,Affordable
Kia,Sorento,19700,Affordable
Kia,Sorento,19800,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,18200,Affordable
Kia,Sorento,18800,Affordable
Kia,Sorento,18100,Affordable
Kia,Forte,14200,Affordable
Kia,Sorento,20750,Affordable
Kia,Sorento,20750,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,17200,Affordable
Kia,Sorento,18700,Affordable
Kia,Sorento,20800,Affordable
Kia,Forte,13300,Affordable
Kia,Forte,13200,Affordable
Kia,Soul,13700,Affordable
Kia,Soul,13100,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20800,Affordable
Kia,Soul,15300,Affordable
Kia,Sorento,20700,Affordable
Kia,Soul,14000,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,18200,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20700,Affordable
Kia,Sorento,20600,Affordable
Kia,Soul,15300,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Soul,15000,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,19000,Affordable
Kia,Sorento,20300,Affordable
Kia,Soul,15300,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,19000,Affordable
Kia,Optima,17200,Affordable
Kia,Sorento,18800,Affordable
Kia,Sorento,19000,Affordable
Kia,Sorento,18400,Affordable
Kia,Sorento,18200,Affordable
Kia,Optima,17400,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,18500,Affordable
Kia,Soul,15000,Affordable
Kia,Sorento,19600,Affordable
Kia,Sorento,17300,Affordable
Kia,Soul,14900,Affordable
Kia,Sorento,19300,Affordable
Kia,Sorento,19800,Affordable
Kia,Sorento,19000,Affordable
Kia,Sorento,18400,Affordable
Kia,Sorento,19300,Affordable
Kia,Sorento,19300,Affordable
Kia,Sorento,18300,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,18100,Affordable
Kia,K900,41900,Average
Kia,Sorento,20500,Affordable
Kia,Sorento,19700,Affordable
Kia,Sorento,19900,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Optima,15600,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20300,Affordable
Kia,Sorento,21200,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,20500,Affordable
Kia,Optima,8200,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,18800,Affordable
Kia,Sorento,21250,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,18500,Affordable
Kia,Sorento,20200,Affordable
Kia,Sorento,19900,Affordable
Kia,Sorento,20400,Affordable
Kia,Sorento,19500,Affordable
Kia,Optima,17600,Affordable
Kia,Sorento,19300,Affordable
Kia,Sorento,31000,Affordable
Kia,Sorento,27300,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,31500,Affordable
Kia,Cadenza,21500,Affordable
Kia,Cadenza,21300,Affordable
Kia,Sorento,20400,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,19300,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,18900,Affordable
Kia,Optima,16800,Affordable
Kia,Soul,14200,Affordable
Kia,Sorento,18200,Affordable
Kia,Cadenza,22800,Affordable
Kia,Cadenza,23000,Affordable
Kia,Sorento,18800,Affordable
Kia,Sportage,16500,Affordable
Kia,Sorento,19500,Affordable
Kia,Cadenza,23000,Affordable
Kia,Cadenza,22300,Affordable
Kia,Optima,18400,Affordable
Kia,Sorento,21300,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,21300,Affordable
Kia,Sorento,21200,Affordable
Kia,Sorento,21300,Affordable
Kia,Cadenza,24000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,21600,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,19700,Affordable
Kia,Sorento,21000,Affordable
Kia,Sportage,17200,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,20500,Affordable
Kia,Optima,14650,Affordable
Kia,Optima,14300,Affordable
Kia,Rio,11000,Affordable
Kia,Sorento,17600,Affordable
Kia,Sorento,20300,Affordable
Kia,K900,41000,Average
Kia,Optima,14800,Affordable
Kia,Sorento,19300,Affordable
Kia,Sportage,18700,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,20600,Affordable
Kia,Optima,16700,Affordable
Kia,Optima,16500,Affordable
Kia,Forte,12900,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,21300,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,20600,Affordable
Kia,Soul,13900,Affordable
Kia,Optima,16500,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,21200,Affordable
Kia,Sorento,20000,Affordable
Kia,Cadenza,21500,Affordable
Kia,Soul,14500,Affordable
Kia,Cadenza,21600,Affordable
Kia,Sorento,18500,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,21000,Affordable
Kia,Soul,14700,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,21200,Affordable
Kia,Soul,12700,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,20800,Affordable
Kia,K900,40000,Average
Kia,Sorento,20800,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,21300,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,17500,Affordable
